<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2024.09.06,7:30:00,2519.015,2519.6,2518.45,2518.52,1518,0,100
2024.09.06,8:00:00,2518.52,2521.12,2518.505,2520.7,2254,0,100
2024.09.06,8:30:00,2520.705,2521.89,2519.16,2520.13,4546,0,100
2024.09.06,9:00:00,2520.13,2521.495,2518.55,2520.17,5451,0,100
2024.09.06,9:30:00,2520.15,2520.235,2516.705,2519.26,6902,0,100
2024.09.06,10:00:00,2519.255,2519.985,2518.1,2519.415,5969,0,100
2024.09.06,10:30:00,2519.415,2519.56,2516.355,2516.575,4769,0,100
2024.09.06,11:00:00,2516.56,2518.295,2515.59,2516.98,5577,0,100
2024.09.06,11:30:00,2516.975,2518.25,2516.805,2517.925,3786,0,100
2024.09.06,12:00:00,2517.905,2518.52,2516.43,2518.17,2754,0,100
2024.09.06,12:30:00,2518.17,2519.99,2517.625,2519.285,2695,0,100
2024.09.06,13:00:00,2519.2,2519.73,2517.35,2519.3,2915,0,100
2024.09.06,13:30:00,2519.285,2519.87,2517.24,2519.005,3520,0,100
2024.09.06,14:00:00,2519.005,2520.36,2518.35,2518.58,3445,0,100
2024.09.06,14:30:00,2518.58,2519.14,2514.775,2516.33,6471,0,100
2024.09.06,15:00:00,2516.33,2517.39,2512.34,2516.66,9315,0,100
2024.09.06,15:30:00,2516.715,2529.305,2507.675,2522.335,27561,0,100
2024.09.06,16:00:00,2522.375,2523.12,2506.785,2508.7,24863,0,100
2024.09.06,16:30:00,2508.69,2511.88,2502.185,2509.47,24761,0,100
2024.09.06,17:00:00,2509.465,2510.255,2502.505,2505.25,21389,0,100
2024.09.06,17:30:00,2505.25,2515.705,2500.525,2506.795,20401,0,100
2024.09.06,18:00:00,2506.8,2518.565,2505.92,2515.405,26198,0,100
2024.09.06,18:30:00,2515.405,2516,2503.705,2505.465,15120,0,100
2024.09.06,19:00:00,2505.455,2505.845,2489.455,2494.305,14806,0,100
2024.09.06,19:30:00,2494.305,2495.24,2485.115,2489.095,11634,0,100
2024.09.06,20:00:00,2489.095,2496.35,2485.975,2495.23,8667,0,100
2024.09.06,20:30:00,2495.165,2497.075,2491.655,2495.595,7455,0,100
2024.09.06,21:00:00,2495.595,2496.995,2492.105,2496.02,5626,0,100
2024.09.06,21:30:00,2496.01,2496.385,2493.175,2494.645,4064,0,100
2024.09.06,22:00:00,2494.71,2495.29,2490.745,2494.565,4993,0,100
2024.09.06,22:30:00,2494.565,2496.855,2493.48,2496.005,3892,0,100
2024.09.06,23:00:00,2496.045,2496.335,2494.81,2495.51,1608,0,100
2024.09.06,23:30:00,2495.405,2497.92,2495.305,2497.45,1270,0,100
2024.09.09,1:00:00,2496.99,2498.09,2496.41,2496.46,409,0,140
2024.09.09,1:30:00,2496.46,2498.06,2496.2,2497.955,916,0,100
2024.09.09,2:00:00,2498.035,2498.35,2496.055,2496.33,1614,0,100
2024.09.09,2:30:00,2496.37,2497.14,2495.595,2496.945,2355,0,100
2024.09.09,3:00:00,2497.005,2498.295,2495.755,2495.88,3579,0,100
2024.09.09,3:30:00,2495.88,2497.985,2495.735,2496.07,3335,0,100
2024.09.09,4:00:00,2496.095,2498.805,2494.805,2497.8,10232,0,100
2024.09.09,4:30:00,2497.74,2498.38,2496.14,2497.785,8190,0,100
2024.09.09,5:00:00,2497.795,2499.215,2497.08,2497.635,4426,0,100
2024.09.09,5:30:00,2497.63,2499.205,2497.025,2497.19,3512,0,100
2024.09.09,6:00:00,2497.195,2498.6,2496.785,2498.015,4248,0,100
2024.09.09,6:30:00,2498.015,2500.59,2497.745,2499.37,3186,0,100
2024.09.09,7:00:00,2499.375,2499.635,2498.645,2498.805,2839,0,100
2024.09.09,7:30:00,2498.815,2498.93,2497.555,2498.285,3090,0,100
2024.09.09,8:00:00,2498.285,2498.375,2496.685,2497.04,3309,0,100
2024.09.09,8:30:00,2497.045,2497.135,2487.51,2487.94,9572,0,100
2024.09.09,9:00:00,2487.93,2491.01,2486.005,2486.485,8977,0,100
2024.09.09,9:30:00,2486.485,2493.665,2485.625,2489.845,8707,0,100
2024.09.09,10:00:00,2489.845,2495.075,2488.935,2493.68,7916,0,100
2024.09.09,10:30:00,2493.68,2496.8,2491.09,2494.325,9717,0,100
2024.09.09,11:00:00,2494.43,2495.725,2490.115,2491.505,9451,0,100
2024.09.09,11:30:00,2491.505,2493.375,2490.46,2492.275,5087,0,100
2024.09.09,12:00:00,2492.275,2496.795,2492.165,2496.115,5425,0,100
2024.09.09,12:30:00,2496.125,2497.685,2495.32,2496.47,4143,0,100
2024.09.09,13:00:00,2496.475,2499.26,2494.225,2495.115,5798,0,100
2024.09.09,13:30:00,2495.115,2495.575,2493.19,2494.515,5345,0,100
2024.09.09,14:00:00,2494.51,2497.82,2493.49,2497.49,3442,0,100
2024.09.09,14:30:00,2497.4,2498.925,2496.405,2497.255,5596,0,100
2024.09.09,15:00:00,2497.415,2502.435,2496.335,2502.36,8751,0,100
2024.09.09,15:30:00,2502.36,2504.21,2500.62,2500.935,11106,0,100
2024.09.09,16:00:00,2500.94,2505.38,2499.455,2503.085,11366,0,100
2024.09.09,16:30:00,2503.09,2503.895,2499.365,2499.86,11010,0,100
2024.09.09,17:00:00,2499.8,2501.275,2495.945,2499.805,12380,0,100
2024.09.09,17:30:00,2499.87,2500.12,2493.315,2496.9,11285,0,100
2024.09.09,18:00:00,2496.91,2497.995,2493.68,2495.005,9646,0,100
2024.09.09,18:30:00,2495.005,2499.75,2494.995,2499.21,5348,0,100
2024.09.09,19:00:00,2499.215,2503.26,2499.215,2501.95,4471,0,100
2024.09.09,19:30:00,2501.95,2505.355,2501.385,2504.465,3676,0,100
2024.09.09,20:00:00,2504.465,2504.675,2501.725,2503.23,3440,0,100
2024.09.09,20:30:00,2503.23,2506.67,2499.495,2500.03,4789,0,100
2024.09.09,21:00:00,2500.09,2502.205,2499.495,2501.595,4105,0,100
2024.09.09,21:30:00,2501.665,2505.36,2501.125,2504.8,2985,0,100
2024.09.09,22:00:00,2504.85,2504.85,2502.695,2503.905,2886,0,100
2024.09.09,22:30:00,2503.855,2506.18,2502.98,2506.12,2107,0,100
2024.09.09,23:00:00,2506.12,2506.33,2505.38,2505.55,1142,0,100
2024.09.09,23:30:00,2505.595,2507.335,2505.575,2506.255,993,0,100
2024.09.10,1:00:00,2506.83,2507.05,2505.945,2506.8,372,0,100
2024.09.10,1:30:00,2506.8,2507.22,2506.8,2507.155,267,0,100
2024.09.10,2:00:00,2507.11,2507.11,2505.81,2506.26,840,0,110
2024.09.10,2:30:00,2506.28,2507.73,2506.27,2506.84,1032,0,100
2024.09.10,3:00:00,2506.84,2507.59,2504.875,2505.175,3894,0,100
2024.09.10,3:30:00,2505.185,2506.455,2504.87,2505.45,2662,0,100
2024.09.10,4:00:00,2505.45,2506.915,2504.39,2505.225,7950,0,100
2024.09.10,4:30:00,2505.205,2505.26,2502.88,2503.875,6575,0,100
2024.09.10,5:00:00,2503.885,2504.08,2501.995,2502.485,3997,0,100
2024.09.10,5:30:00,2502.53,2503.94,2501.865,2503.095,3907,0,100
2024.09.10,6:00:00,2503.04,2504.445,2502.185,2503.11,4441,0,100
2024.09.10,6:30:00,2503.11,2503.61,2501.52,2502.635,2103,0,100
2024.09.10,7:00:00,2502.635,2502.995,2501.295,2501.69,2010,0,100
2024.09.10,7:30:00,2501.69,2502.29,2501.125,2501.84,1647,0,100
2024.09.10,8:00:00,2501.855,2504.015,2500.835,2503.47,3360,0,100
2024.09.10,8:30:00,2503.46,2505.035,2502.53,2503.93,4840,0,100
2024.09.10,9:00:00,2503.93,2506.64,2503.445,2504.975,7808,0,100
2024.09.10,9:30:00,2504.975,2505.85,2503.78,2505.18,5224,0,100
2024.09.10,10:00:00,2505.07,2506.215,2502.895,2505.245,5784,0,100
2024.09.10,10:30:00,2505.245,2507.805,2502.195,2502.84,6916,0,100
2024.09.10,11:00:00,2502.84,2503.265,2501.06,2501.945,6486,0,100
2024.09.10,11:30:00,2501.925,2502.88,2500.19,2502.355,5062,0,100
2024.09.10,12:00:00,2502.35,2502.715,2500.21,2502.19,5200,0,100
2024.09.10,12:30:00,2502.13,2506.16,2502.095,2506.16,5824,0,100
2024.09.10,13:00:00,2506.165,2509.725,2505.93,2507.975,7112,0,100
2024.09.10,13:30:00,2507.975,2507.98,2505.225,2505.76,5028,0,100
2024.09.10,14:00:00,2505.76,2507.22,2504.49,2505.02,5597,0,100
2024.09.10,14:30:00,2505.02,2505.815,2504.315,2504.65,4800,0,100
2024.09.10,15:00:00,2504.62,2507.505,2504.585,2506.855,6277,0,100
2024.09.10,15:30:00,2506.855,2514.14,2506.68,2513.905,10422,0,100
2024.09.10,16:00:00,2513.91,2515.415,2511.675,2514.93,11610,0,100
2024.09.10,16:30:00,2514.97,2515.175,2506.405,2506.855,15517,0,100
2024.09.10,17:00:00,2506.775,2507.5,2501.39,2501.805,16259,0,100
2024.09.10,17:30:00,2501.805,2509.35,2500.905,2509.125,13567,0,100
2024.09.10,18:00:00,2509.13,2513.975,2508.32,2512.99,9790,0,100
2024.09.10,18:30:00,2512.97,2518.535,2512.26,2512.805,8550,0,100
2024.09.10,19:00:00,2512.855,2514.54,2510.745,2513.63,5982,0,100
2024.09.10,19:30:00,2513.625,2515.63,2513.18,2514.49,3078,0,100
2024.09.10,20:00:00,2514.49,2515.74,2513.075,2514.075,3516,0,100
2024.09.10,20:30:00,2514.065,2514.55,2512.93,2513.25,2697,0,100
2024.09.10,21:00:00,2513.25,2514.955,2512.17,2514.33,3888,0,100
2024.09.10,21:30:00,2514.32,2516.695,2514.2,2516.42,2353,0,100
2024.09.10,22:00:00,2516.42,2517.295,2514.45,2515.295,1942,0,100
2024.09.10,22:30:00,2515.32,2517.56,2514.17,2517.37,2277,0,100
2024.09.10,23:00:00,2517.365,2517.525,2515.845,2516.66,1298,0,100
2024.09.10,23:30:00,2516.67,2517.03,2516.14,2516.725,916,0,100
2024.09.11,1:00:00,2516.77,2517.15,2516.56,2516.75,226,0,100
2024.09.11,1:30:00,2516.7,2516.87,2516.37,2516.54,358,0,100
2024.09.11,2:00:00,2516.56,2518.35,2516.455,2517.655,1099,0,110
2024.09.11,2:30:00,2517.685,2518.905,2516.595,2518.735,1067,0,100
2024.09.11,3:00:00,2518.735,2519.045,2517.325,2518.43,2882,0,100
2024.09.11,3:30:00,2518.435,2519.19,2516.21,2516.62,3241,0,100
2024.09.11,4:00:00,2516.625,2518.21,2515,2517.885,6416,0,100
2024.09.11,4:30:00,2517.885,2522.635,2517.49,2518.78,10836,0,100
2024.09.11,5:00:00,2518.685,2520.405,2517.65,2519.615,5289,0,100
2024.09.11,5:30:00,2519.625,2520.29,2518.21,2518.835,5067,0,100
2024.09.11,6:00:00,2518.835,2519.29,2516.77,2518.985,4313,0,100
2024.09.11,6:30:00,2518.985,2520.095,2518.745,2519.52,3212,0,100
2024.09.11,7:00:00,2519.52,2520.26,2518.695,2519.445,3672,0,100
2024.09.11,7:30:00,2519.435,2520.145,2519.045,2519.665,3005,0,100
2024.09.11,8:00:00,2519.655,2522.5,2519.42,2521.305,5200,0,100
2024.09.11,8:30:00,2521.305,2522.345,2519.85,2521.355,8749,0,100
2024.09.11,9:00:00,2521.355,2526.22,2520.97,2524.88,10250,0,100
2024.09.11,9:30:00,2524.875,2529.09,2524.435,2526.645,10399,0,100
2024.09.11,10:00:00,2526.62,2527.82,2524.555,2527.765,7013,0,100
2024.09.11,10:30:00,2527.71,2527.71,2520.82,2521.525,6448,0,100
2024.09.11,11:00:00,2521.515,2524.425,2520.775,2523.65,6736,0,100
2024.09.11,11:30:00,2523.65,2527.27,2522.145,2524.365,6116,0,100
2024.09.11,12:00:00,2524.38,2524.775,2522.19,2522.52,4601,0,100
2024.09.11,12:30:00,2522.52,2524.42,2522.1,2523.31,3125,0,100
2024.09.11,13:00:00,2523.31,2523.365,2519.85,2520.855,6501,0,100
2024.09.11,13:30:00,2520.845,2522.695,2520.08,2521.85,3636,0,100
2024.09.11,14:00:00,2521.86,2523.195,2521.255,2521.625,5174,0,100
2024.09.11,14:30:00,2521.625,2524.28,2520.8,2522.255,6028,0,100
2024.09.11,15:00:00,2522.2,2522.2,2516.905,2518.76,10175,0,100
2024.09.11,15:30:00,2518.76,2524.115,2502.27,2508.28,32197,0,100
2024.09.11,16:00:00,2508.215,2513,2505.125,2507.685,22059,0,100
2024.09.11,16:30:00,2507.595,2510.795,2503.2,2509.69,21866,0,100
2024.09.11,17:00:00,2509.7,2510.05,2500.995,2506.795,24682,0,100
2024.09.11,17:30:00,2506.8,2510.53,2503.79,2509.55,19350,0,100
2024.09.11,18:00:00,2509.56,2515.01,2508.77,2513.055,12880,0,100
2024.09.11,18:30:00,2513.06,2515.015,2511.765,2514.865,6547,0,100
2024.09.11,19:00:00,2514.86,2516.48,2513.8,2515.985,6905,0,100
2024.09.11,19:30:00,2515.995,2520.205,2514.85,2515.245,6464,0,100
2024.09.11,20:00:00,2515.235,2516.915,2512.72,2514.165,6447,0,100
2024.09.11,20:30:00,2514.165,2515.48,2512.47,2514.68,4611,0,100
2024.09.11,21:00:00,2514.68,2516.385,2512.22,2512.695,4442,0,100
2024.09.11,21:30:00,2512.7,2513.375,2511.285,2511.555,3944,0,100
2024.09.11,22:00:00,2511.55,2512.29,2509.86,2511.945,4406,0,100
2024.09.11,22:30:00,2511.94,2513.31,2509.92,2513.07,3440,0,100
2024.09.11,23:00:00,2513.07,2513.905,2512.39,2513.405,1093,0,100
2024.09.11,23:30:00,2513.4,2513.775,2511.355,2511.475,1212,0,100
2024.09.12,1:00:00,2513.1,2513.85,2512.89,2513.62,508,0,100
2024.09.12,1:30:00,2513.62,2513.945,2512.815,2512.925,568,0,100
2024.09.12,2:00:00,2512.915,2513.14,2512.095,2512.435,524,0,100
2024.09.12,2:30:00,2512.455,2513.055,2511.905,2512.02,1005,0,110
2024.09.12,3:00:00,2512.02,2512.47,2511.155,2511.265,1794,0,100
2024.09.12,3:30:00,2511.265,2512.485,2511.21,2512.24,1957,0,100
2024.09.12,4:00:00,2512.24,2514.69,2511.74,2514.59,6783,0,100
2024.09.12,4:30:00,2514.595,2515.305,2512.735,2513.22,3877,0,100
2024.09.12,5:00:00,2513.225,2513.835,2512.025,2513.42,3459,0,100
2024.09.12,5:30:00,2513.42,2514.205,2511.125,2512.27,4262,0,100
2024.09.12,6:00:00,2512.275,2514.385,2512.26,2513.985,3090,0,100
2024.09.12,6:30:00,2513.975,2516.105,2513.74,2515.87,1914,0,100
2024.09.12,7:00:00,2515.87,2517.135,2515.6,2516.72,2339,0,100
2024.09.12,7:30:00,2516.72,2517.815,2516.505,2517.045,1325,0,100
2024.09.12,8:00:00,2517.135,2518.73,2517.04,2518.36,2489,0,100
2024.09.12,8:30:00,2518.335,2519.84,2517.685,2519.55,4833,0,100
2024.09.12,9:00:00,2519.49,2522.355,2519.375,2520.425,5684,0,100
2024.09.12,9:30:00,2520.38,2520.455,2516.83,2517.025,5284,0,100
2024.09.12,10:00:00,2517.045,2517.62,2514.595,2516.06,7103,0,100
2024.09.12,10:30:00,2516.065,2517.8,2515.325,2515.965,5434,0,100
2024.09.12,11:00:00,2515.965,2519.405,2515.15,2519.115,7359,0,100
2024.09.12,11:30:00,2519.115,2519.33,2516.415,2517.445,3749,0,100
2024.09.12,12:00:00,2517.44,2518.355,2516.485,2516.53,3239,0,100
2024.09.12,12:30:00,2516.615,2519.255,2516.535,2518.9,4180,0,100
2024.09.12,13:00:00,2518.885,2521.105,2517.57,2517.885,4034,0,100
2024.09.12,13:30:00,2517.89,2518.51,2513.28,2513.31,6016,0,100
2024.09.12,14:00:00,2513.3,2517.41,2513.12,2515.88,6231,0,100
2024.09.12,14:30:00,2515.88,2520.405,2515.35,2519.57,5776,0,100
2024.09.12,15:00:00,2519.57,2523.61,2518.945,2520.99,9742,0,100
2024.09.12,15:30:00,2520.89,2535.45,2518.965,2528.62,20037,0,100
2024.09.12,16:00:00,2528.62,2542.845,2522.165,2539.63,22712,0,100
2024.09.12,16:30:00,2539.63,2551.77,2537.48,2545.515,21570,0,100
2024.09.12,17:00:00,2545.475,2550.625,2541.885,2544.36,17811,0,100
2024.09.12,17:30:00,2544.405,2554.82,2543.9,2553.435,16792,0,100
2024.09.12,18:00:00,2553.43,2555.245,2548.96,2553.7,13202,0,100
2024.09.12,18:30:00,2553.705,2554.63,2551.695,2553.405,7256,0,100
2024.09.12,19:00:00,2553.42,2553.77,2544.935,2545.695,8617,0,100
2024.09.12,19:30:00,2545.7,2551.47,2545.29,2550.81,4971,0,100
2024.09.12,20:00:00,2550.82,2554.895,2550.235,2551.905,8407,0,100
2024.09.12,20:30:00,2551.905,2554.75,2551.45,2554.15,4993,0,100
2024.09.12,21:00:00,2554.145,2555.3,2552.165,2554.76,5135,0,100
2024.09.12,21:30:00,2554.81,2558.89,2554.17,2555.935,5153,0,100
2024.09.12,22:00:00,2555.955,2557.685,2554.665,2554.815,3757,0,100
2024.09.12,22:30:00,2554.925,2559.185,2554.693,2557.97,4882,0,100
2024.09.12,23:00:00,2557.96,2559.76,2556.855,2559.23,1944,0,100
2024.09.12,23:30:00,2559.24,2560.155,2558.46,2558.815,1740,0,100
2024.09.13,1:00:00,2558.365,2558.96,2557.25,2558.955,600,0,100
2024.09.13,1:30:00,2558.95,2559.615,2557.41,2557.505,680,0,150
2024.09.13,2:00:00,2557.505,2558.54,2557.295,2557.775,643,0,100
2024.09.13,2:30:00,2557.9,2558.72,2556.785,2558.63,1741,0,100
2024.09.13,3:00:00,2558.63,2559.35,2556.85,2559.04,3370,0,100
2024.09.13,3:30:00,2559.045,2562.775,2558.06,2561.68,4833,0,100
2024.09.13,4:00:00,2561.68,2568.12,2560.44,2562.49,11560,0,100
2024.09.13,4:30:00,2562.485,2564.865,2560.03,2563.32,7768,0,100
2024.09.13,5:00:00,2563.315,2564.88,2561.645,2564.1,4533,0,100
2024.09.13,5:30:00,2564.12,2565.705,2562.515,2565.48,5968,0,100
2024.09.13,6:00:00,2565.475,2567.735,2564.72,2567.28,5750,0,100
2024.09.13,6:30:00,2567.33,2570.17,2566.195,2568.025,4244,0,100
2024.09.13,7:00:00,2568.025,2568.535,2566.69,2568.19,2110,0,100
2024.09.13,7:30:00,2568.19,2570.125,2568.185,2568.96,3243,0,100
2024.09.13,8:00:00,2568.955,2570.495,2567.165,2569.875,4139,0,100
2024.09.13,8:30:00,2569.86,2570.26,2566.05,2566.605,7161,0,100
2024.09.13,9:00:00,2566.58,2568.14,2563.15,2567.735,9046,0,100
2024.09.13,9:30:00,2567.735,2568.89,2564.27,2567.225,9088,0,100
2024.09.13,10:00:00,2567.265,2569,2563.96,2565.32,7931,0,100
2024.09.13,10:30:00,2565.335,2571.105,2564.68,2569.78,7472,0,100
2024.09.13,11:00:00,2569.77,2571.08,2565.96,2566.065,6737,0,100
2024.09.13,11:30:00,2566.13,2570.83,2565.76,2570.055,6430,0,100
2024.09.13,12:00:00,2569.77,2572.85,2568.105,2570.93,6297,0,100
2024.09.13,12:30:00,2570.93,2573.02,2567.12,2568.645,7348,0,100
2024.09.13,13:00:00,2568.645,2569.4,2565.93,2566.715,5410,0,100
2024.09.13,13:30:00,2566.74,2567.95,2565.75,2567.15,5778,0,100
2024.09.13,14:00:00,2567.155,2568.355,2566.035,2566.315,4892,0,100
2024.09.13,14:30:00,2566.32,2568.11,2563.795,2567.365,6513,0,100
2024.09.13,15:00:00,2567.45,2569.56,2566.11,2569.31,7808,0,100
2024.09.13,15:30:00,2569.33,2575.995,2568.515,2575.865,9868,0,100
2024.09.13,16:00:00,2575.865,2581.22,2573.59,2577.015,14789,0,100
2024.09.13,16:30:00,2577.01,2583.445,2576.08,2577.855,16077,0,100
2024.09.13,17:00:00,2577.785,2579.26,2573.135,2577.905,16679,0,100
2024.09.13,17:30:00,2577.94,2580.275,2576.505,2578.435,11359,0,100
2024.09.13,18:00:00,2578.52,2578.55,2573.75,2577.435,13643,0,100
2024.09.13,18:30:00,2577.435,2582.51,2577.17,2582.305,5812,0,100
2024.09.13,19:00:00,2582.33,2585.195,2581.315,2582.58,5807,0,100
2024.09.13,19:30:00,2582.605,2584.675,2580.16,2584.435,3858,0,100
2024.09.13,20:00:00,2584.435,2586.13,2581.93,2582.415,3150,0,100
2024.09.13,20:30:00,2582.445,2583.775,2581.47,2582.71,4686,0,100
2024.09.13,21:00:00,2582.705,2584.05,2580.9,2583.475,6206,0,100
2024.09.13,21:30:00,2583.48,2583.94,2580.81,2582.405,3486,0,100
2024.09.13,22:00:00,2582.405,2582.425,2578.715,2581.795,3189,0,100
2024.09.13,22:30:00,2581.795,2583.045,2580.995,2582.72,2471,0,100
2024.09.13,23:00:00,2582.68,2583,2580.54,2580.89,1547,0,100
2024.09.13,23:30:00,2580.89,2580.91,2577.66,2579.04,973,0,100
2024.09.16,1:00:00,2578.64,2579.565,2577.56,2578.51,1106,0,100
2024.09.16,1:30:00,2578.52,2580.475,2578.22,2580.135,1780,0,110
2024.09.16,2:00:00,2580.2,2580.415,2578.955,2580.06,1364,0,100
2024.09.16,2:30:00,2580.06,2580.315,2578.3,2579.19,2165,0,100
2024.09.16,3:00:00,2579.19,2582.45,2578.975,2582.345,2057,0,100
2024.09.16,3:30:00,2582.345,2582.425,2580.975,2581.42,1353,0,100
2024.09.16,4:00:00,2581.42,2582.485,2579.94,2582.26,1562,0,100
2024.09.16,4:30:00,2582.26,2582.89,2580.8,2581.825,2998,0,100
2024.09.16,5:00:00,2581.79,2584.96,2581.615,2584.695,3432,0,100
2024.09.16,5:30:00,2584.69,2586.02,2583.99,2585.47,2372,0,110
2024.09.16,6:00:00,2585.475,2589.01,2583.845,2586.035,4650,0,100
2024.09.16,6:30:00,2586.035,2587.295,2585.44,2586.445,2906,0,100
2024.09.16,7:00:00,2586.445,2586.825,2585.295,2585.8,2091,0,100
2024.09.16,7:30:00,2585.81,2586.39,2585.075,2585.91,1125,0,100
2024.09.16,8:00:00,2585.925,2588.675,2585.58,2587.625,2145,0,100
2024.09.16,8:30:00,2587.62,2589.51,2587.085,2588.82,3237,0,100
2024.09.16,9:00:00,2588.835,2589.665,2586.815,2588.595,5001,0,100
2024.09.16,9:30:00,2588.595,2589.71,2585.17,2585.34,5936,0,100
2024.09.16,10:00:00,2585.34,2585.64,2579.57,2581.125,9074,0,100
2024.09.16,10:30:00,2581.03,2584.435,2580.92,2582.215,5331,0,100
2024.09.16,11:00:00,2582.15,2587.175,2581.445,2586.98,7229,0,100
2024.09.16,11:30:00,2586.955,2588.53,2586.6,2586.93,6123,0,100
2024.09.16,12:00:00,2586.93,2587.93,2585.855,2587.84,4405,0,100
2024.09.16,12:30:00,2587.835,2588.355,2584.235,2585.58,5466,0,100
2024.09.16,13:00:00,2585.58,2586.455,2582.125,2582.2,4289,0,100
2024.09.16,13:30:00,2582.195,2582.215,2575.315,2579.875,7635,0,100
2024.09.16,14:00:00,2579.87,2582.475,2578.76,2582.075,5480,0,100
2024.09.16,14:30:00,2582.04,2583.275,2580.135,2583.02,4832,0,100
2024.09.16,15:00:00,2583.02,2583.27,2579.895,2581.41,7578,0,100
2024.09.16,15:30:00,2581.3,2583.55,2578.61,2583.45,10643,0,100
2024.09.16,16:00:00,2583.43,2585.79,2582.915,2583.52,7960,0,100
2024.09.16,16:30:00,2583.425,2589.4,2581.31,2588.295,14286,0,100
2024.09.16,17:00:00,2588.28,2588.655,2577.74,2579.185,14019,0,100
2024.09.16,17:30:00,2579.185,2580.67,2576.2,2580.315,10159,0,100
2024.09.16,18:00:00,2580.32,2582.005,2577.74,2580.91,8609,0,100
2024.09.16,18:30:00,2580.915,2581.915,2578.72,2579.93,4788,0,100
2024.09.16,19:00:00,2579.93,2582.645,2579.605,2582.36,3788,0,100
2024.09.16,19:30:00,2582.36,2584.135,2581.01,2583.76,3823,0,100
2024.09.16,20:00:00,2583.68,2584.2,2581.22,2581.42,3289,0,100
2024.09.16,20:30:00,2581.415,2582.775,2579.985,2582.63,2546,0,100
2024.09.16,21:00:00,2582.745,2582.88,2580.475,2581.775,2257,0,100
2024.09.16,21:30:00,2581.78,2581.865,2580.285,2581.075,2245,0,110
2024.09.16,22:00:00,2581.075,2581.475,2579.725,2581.37,1819,0,100
2024.09.16,22:30:00,2581.36,2583.365,2581.08,2582.63,2053,0,100
2024.09.16,23:00:00,2582.625,2583.225,2581.895,2582.97,1436,0,120
2024.09.16,23:30:00,2582.965,2583.56,2582.015,2582.52,1029,0,120
2024.09.17,1:00:00,2582.8,2583.605,2582.555,2583.015,529,0,130
2024.09.17,1:30:00,2583.015,2583.635,2582.765,2582.99,579,0,160
2024.09.17,2:00:00,2583.065,2583.52,2582.25,2583.215,1152,0,100
2024.09.17,2:30:00,2583.215,2583.95,2583.02,2583.765,933,0,100
2024.09.17,3:00:00,2583.765,2584.445,2581.985,2582.445,2170,0,100
2024.09.17,3:30:00,2582.45,2584.065,2580.3,2580.325,2665,0,110
2024.09.17,4:00:00,2580.33,2581.14,2578.495,2579.84,3186,0,100
2024.09.17,4:30:00,2579.84,2582.76,2579.84,2582.66,3091,0,100
2024.09.17,5:00:00,2582.66,2586.22,2582.615,2586.13,3257,0,100
2024.09.17,5:30:00,2586.135,2586.335,2581.08,2581.655,3317,0,100
2024.09.17,6:00:00,2581.62,2581.62,2577.605,2579.67,4608,0,100
2024.09.17,6:30:00,2579.67,2579.825,2576.88,2577.285,3255,0,100
2024.09.17,7:00:00,2577.22,2579.075,2576.92,2578.93,2317,0,100
2024.09.17,7:30:00,2578.87,2579.215,2574.96,2576.935,2923,0,100
2024.09.17,8:00:00,2576.92,2577.415,2574.61,2576.24,2591,0,100
2024.09.17,8:30:00,2576.24,2579.655,2575.945,2579.37,3031,0,100
2024.09.17,9:00:00,2579.385,2585.485,2579.375,2585.255,7262,0,100
2024.09.17,9:30:00,2585.265,2587,2584.015,2584.41,6431,0,100
2024.09.17,10:00:00,2584.4,2585.71,2582.93,2585.015,5676,0,100
2024.09.17,10:30:00,2585.02,2585.71,2582.76,2583.925,5438,0,100
2024.09.17,11:00:00,2583.89,2584.2,2581.055,2581.095,7022,0,100
2024.09.17,11:30:00,2581.1,2583.07,2577.66,2580.17,6627,0,100
2024.09.17,12:00:00,2580.17,2580.17,2574.085,2576.76,5830,0,100
2024.09.17,12:30:00,2576.75,2576.75,2571.81,2573.695,7578,0,100
2024.09.17,13:00:00,2573.62,2576.17,2571.755,2573.125,5811,0,100
2024.09.17,13:30:00,2573.125,2573.37,2569.805,2573.065,5354,0,100
2024.09.17,14:00:00,2573.07,2576.22,2572.31,2576.015,5164,0,100
2024.09.17,14:30:00,2576.015,2581.75,2575.415,2579.905,8307,0,100
2024.09.17,15:00:00,2579.905,2581.65,2576.475,2577.115,6935,0,100
2024.09.17,15:30:00,2577.115,2579.16,2568.395,2577.835,19527,0,100
2024.09.17,16:00:00,2577.965,2579.185,2575.485,2576.595,11735,0,100
2024.09.17,16:30:00,2576.62,2579.62,2573.095,2573.735,14955,0,100
2024.09.17,17:00:00,2573.73,2582.31,2573.73,2578.575,13035,0,100
2024.09.17,17:30:00,2578.565,2578.7,2571.83,2576.555,10970,0,100
2024.09.17,18:00:00,2576.555,2577.165,2567.25,2567.71,8952,0,100
2024.09.17,18:30:00,2567.805,2569.09,2561.825,2565.675,10551,0,100
2024.09.17,19:00:00,2565.745,2565.755,2562.14,2564.68,5758,0,100
2024.09.17,19:30:00,2564.67,2566.69,2561.48,2563.19,6794,0,100
2024.09.17,20:00:00,2563.2,2566.125,2560.765,2565.545,5111,0,100
2024.09.17,20:30:00,2565.555,2570.56,2563.765,2570.055,4157,0,100
